75.158.21.44 - - [29/May/2013:03:48:46 +0000] "GET / HTTP/1.1" 302 523 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
75.158.21.44 - - [29/May/2013:04:04:00 +0000] "GET / HTTP/1.1" 302 523 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
75.158.21.44 - - [29/May/2013:04:09:37 +0000] "GET / HTTP/1.1" 302 523 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
66.249.75.151 - - [29/May/2013:05:20:00 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=kkk&select_arrange=hit&desc=desc&no=230&PHPSESSID=e071b755559c1e91a5f8315248389058 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:17 +0000] "GET /bbs/write.php?id=sp02 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:27 +0000] "GET /bbs/main.php?id=sp01&PHPSESSID=e071b755559c1e91a5f8315248389058 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:34 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C3%D6%C7%CA%B8%B3&select_arrange=hit&desc=desc&no=3&PHPSESSID=39f1028a17f80591c88dee346a82ed82 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:34 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=kkk&select_arrange=hit&desc=asc&PHPSESSID=e071b755559c1e91a5f8315248389058 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:42 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=4949&prev_no=257&sn1=on&divpage=1&select_arrange=hit&desc=asc&PHPSESSID=f998e06d5a592441cbf02a5cbdb0ab1e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.225 - - [29/May/2013:05:20:44 +0000] "GET /robots.txt HTTP/1.1" 200 390 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.225 - - [29/May/2013:05:20:44 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=off&ss=on&sc=on&keyword=&prev_no=257&sn1=&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=7b3121e6119eead7e595e0c0aef31e7a HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:20:58 +0000] "GET /bbs/main.php?id=sp02&page=1&category=&sn=on&ss=off&sc=off&keyword=%BD%C5%B9%AE%BA%B8%B0%ED&prev_no=&sn1=on&divpage=1&PHPSESSID=c7a591170950b534657e2aeb428794da HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:21:17 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%B9%DA%C1%F6%BF%F8&prev_no=4&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=0b77297ab1b42a51f5448391736577ce HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:22:05 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B9%CE%B0%A1%C0%CE&select_arrange=hit&desc=asc&PHPSESSID=b14360eab13d2b1a752e10bca503615e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:22:11 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%BD%C5%B9%AE%BA%B8%B0%ED&select_arrange=hit&desc=asc&PHPSESSID=c7a591170950b534657e2aeb428794da HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:22:19 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B9%DA%C1%F6%BF%F8&select_arrange=hit&desc=desc&PHPSESSID=0b77297ab1b42a51f5448391736577ce HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:22:19 +0000] "GET /bbs/main.php?id=sp01&sn1=on&sn=on&ss=off&sc=off&keyword=issu HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:22:33 +0000] "GET /bbs/main.php?id=sp02&page=2&select_arrange=headnum&desc=asc&category=&sn=off&ss=on&sc=on&keyword=&sn1=&divpage=1&PHPSESSID=3b91bde42b9e710cced34b7b1f90326c HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:09 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C5%F5%B3%AA%C0%D5&select_arrange=hit&desc=desc&PHPSESSID=00d76316a96184325da2c9a3f07cd3bf HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:11 +0000] "GET /bbs/sendmail.php?id=sp02&no=228 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:31 +0000] "GET /bbs/main.php?id=sp02&sn1=on&sn=on&ss=off&sc=off&keyword=%B5%B5%B1%F8%C0%CC HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:32 +0000] "GET /bbs/main.php?id=sp01&sn1=on&sn=on&ss=off&sc=off&keyword=%B6%C7%BF%CD HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:33 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%B9%CE%B0%A1%C0%CE&prev_no=8&sn1=on&divpage=1&select_arrange=hit&desc=desc&PHPSESSID=b14360eab13d2b1a752e10bca503615e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:37 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C6%AE%B7%B9%C0%CC%B4%F5&select_arrange=hit&desc=desc&PHPSESSID=74e3a35918ea6f23f6b00aeaeaa07661 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:40 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%B9%CE%B0%A1%C0%CE&prev_no=8&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=b14360eab13d2b1a752e10bca503615e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:41 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B0%F8%C7%D7%C7%C8%BE%F7&select_arrange=hit&desc=asc&PHPSESSID=e3a4fdf082952293dd49ae7144f6af68 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:26:48 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B6%C7%BF%CD&select_arrange=hit&desc=desc&PHPSESSID=96a93621233eaebb89e32483b02ab45c HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:03 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%BA%EA%B6%F3%BF%EE&prev_no=9&sn1=on&divpage=1&select_arrange=hit&desc=desc&PHPSESSID=189b5f56ba45aa52d9835a277c8e58a7 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:07 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B9%DA%C1%F6%BF%F8&select_arrange=headnum&desc=asc&no=4&PHPSESSID=0b77297ab1b42a51f5448391736577ce HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:08 +0000] "GET /bbs/main.php?id=sp02&page=1&category=&sn=on&ss=off&sc=off&keyword=%B0%F8%C7%D7%C7%C8%BE%F7&prev_no=&sn1=on&divpage=1&PHPSESSID=e3a4fdf082952293dd49ae7144f6af68 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:10 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C0%CC%B4%EB%B0%E6&select_arrange=hit&desc=desc&no=43&PHPSESSID=bfcbe60bfcbc4460dd7bd4f10c12c1d1 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:26 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C4%DC%B5%B5&select_arrange=headnum&desc=asc&no=157&PHPSESSID=fd8fb14c36fd23b26747ffaeff8d3745 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:27 +0000] "GET /bbs/main.php?id=sp02&sn1=on&sn=on&ss=off&sc=off&keyword=%B1%E8%C8%F1%B0%FC HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:54 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B4%D9%BF%EE%C5%B8%BF%EE&select_arrange=hit&desc=asc&no=262&PHPSESSID=3ac442fb65225990a00215416a8fe8ea HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:55 +0000] "GET /bbs/sendmail.php?id=sp02&no=244 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:27:57 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%B4%D9%BF%EE%C5%B8%BF%EE&prev_no=262&sn1=on&divpage=1&select_arrange=hit&desc=asc&PHPSESSID=3ac442fb65225990a00215416a8fe8ea HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:28:58 +0000] "GET /bbs/main.php?id=sp01 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:12 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C5%F5%B3%AA%C0%D5&select_arrange=hit&desc=asc&PHPSESSID=00d76316a96184325da2c9a3f07cd3bf HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:25 +0000] "GET /bbs/main.php?id=sp01&sn1=on&sn=on&ss=off&sc=off&keyword=%C0%CC%B4%EB%B0%E6 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:25 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%BA%EA%B6%F3%BF%EE&select_arrange=hit&desc=asc&PHPSESSID=189b5f56ba45aa52d9835a277c8e58a7 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:28 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C4%DC%B5%B5&select_arrange=hit&desc=desc&PHPSESSID=fd8fb14c36fd23b26747ffaeff8d3745 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:32 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%B1%E8%C8%F1%B0%FC&prev_no=260&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=8a79d6fb4ec70ccd6ddb1dff3168ed7e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:48 +0000] "GET /bbs/main.php?id=sp01&page=1&category=&sn=on&ss=off&sc=off&keyword=%C4%DC%B5%B5&prev_no=&sn1=on&divpage=1&PHPSESSID=fd8fb14c36fd23b26747ffaeff8d3745 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:29:58 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%C6%AE%B7%B9%C0%CC%B4%F5&prev_no=244&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=ef4ccd4c4b7a5c3d2050ae9c018aa137 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:31:04 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B1%E8%C8%F1%B0%FC&select_arrange=hit&desc=desc&PHPSESSID=8a79d6fb4ec70ccd6ddb1dff3168ed7e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:31:18 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B1%E8%C8%F1%B0%FC&select_arrange=headnum&desc=asc&no=260&PHPSESSID=8a79d6fb4ec70ccd6ddb1dff3168ed7e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:31:20 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B4%D9%BF%EE%C5%B8%BF%EE&select_arrange=hit&desc=asc&PHPSESSID=3ac442fb65225990a00215416a8fe8ea HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:31:34 +0000] "GET /bbs/sendmail.php?id=sp02&no=257 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.225 - - [29/May/2013:05:31:42 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=off&ss=on&sc=on&keyword=&prev_no=6&sn1=&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=f1cdecef2f5178576d1c9f4f05c5cbe2 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:31:51 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%C5%F5%B3%AA%C0%D5&prev_no=6&sn1=on&divpage=1&select_arrange=hit&desc=desc&PHPSESSID=00d76316a96184325da2c9a3f07cd3bf HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:32:57 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=4949&select_arrange=hit&desc=desc&no=257&PHPSESSID=f998e06d5a592441cbf02a5cbdb0ab1e HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:32:57 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%BF%A1%BC%D2&select_arrange=hit&desc=desc&PHPSESSID=4438a80bb245d28fb255884d979818f4 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:33:10 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%C5%F5%B3%AA%C0%D5&prev_no=6&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=00d76316a96184325da2c9a3f07cd3bf HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:33:28 +0000] "GET /bbs/sendmail.php?id=sp01&no=24 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:33:36 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%C5%F5%B3%AA%C0%D5&select_arrange=hit&desc=desc&no=6&PHPSESSID=00d76316a96184325da2c9a3f07cd3bf HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:34:14 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%BD%C5%B9%AE%BA%B8%B0%ED&select_arrange=hit&desc=desc&no=258&PHPSESSID=c7a591170950b534657e2aeb428794da HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:34:14 +0000] "GET /bbs/main.php?id=sp01&sn1=on&sn=on&ss=off&sc=off&keyword=%C3%D6%C7%CA%B8%B3 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:34:36 +0000] "GET /bbs/main.php?id=sp01&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%C3%D6%C7%CA%B8%B3&prev_no=3&sn1=on&divpage=1&select_arrange=headnum&desc=asc&PHPSESSID=9cf61fae071c90961fb3e4c1ba1af387 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:35:11 +0000] "GET /bbs/main.php?id=sp02&page=1&page_num=20&category=&sn=on&ss=off&sc=off&keyword=%C3%D6%C1%BE%B0%C9&prev_no=228&sn1=on&divpage=1&select_arrange=hit&desc=desc&PHPSESSID=3d0e3c294ce898ba17106bbe9a4a86e1 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:35:11 +0000] "GET /bbs/main.php?id=sp01&page=1&category=&sn=on&ss=off&sc=off&keyword=%BA%EA%B6%F3%BF%EE&prev_no=&sn1=on&divpage=1&PHPSESSID=189b5f56ba45aa52d9835a277c8e58a7 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:35:13 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B0%F8%C7%D7%C7%C8%BE%F7&select_arrange=headnum&desc=asc&no=259&PHPSESSID=e3a4fdf082952293dd49ae7144f6af68 HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:35:14 +0000] "GET /bbs/main.php?id=sp01&page=1&sn1=&divpage=1&sn=off&ss=on&sc=on&select_arrange=hit&desc=desc&PHPSESSID=f7baea6094c0bde281570b07cfef857c HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:36:57 +0000] "GET /bbs/main.php?id=sp02&page=1&sn1=on&divpage=1&sn=on&ss=off&sc=off&keyword=%B4%D9%BF%EE%C5%B8%BF%EE&select_arrange=hit&desc=desc&PHPSESSID=3ac442fb65225990a00215416a8fe8ea HTTP/1.1" 404 500 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.151 - - [29/May/2013:05:36:57 +0000] "GET /bbs/sendmail.php?id=sp01&no=43 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.75.225 - - [29/May/2013:05:37:12 +0000] "GET /bbs/main.php?id=sp02&no=3 HTTP/1.1" 404 503 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
